id,title,description,price,link,image[0].url,image[1].url,image[2].url
product_60,Product 60 - Version A,UPDATED: Test product 60 in Version A for catalog testing with new features,84.00USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_60_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_60_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_60_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_60_image_3.png?t=1759214780
product_61,Product 61 - Version A,UPDATED: Test product 61 in Version A for catalog testing with new features,84.53USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_61_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_61_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_61_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_61_image_3.png?t=1759214780
product_62,Product 62 - Version A,UPDATED: Test product 62 in Version A for catalog testing with new features,85.05USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_62_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_62_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_62_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_62_image_3.png?t=1759214780
product_63,Product 63 - Version A,UPDATED: Test product 63 in Version A for catalog testing with new features,85.58USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_63_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_63_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_63_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_63_image_3.png?t=1759214780
product_64,Product 64 - Version A,UPDATED: Test product 64 in Version A for catalog testing with new features,86.10USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_64_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_64_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_64_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_64_image_3.png?t=1759214780
product_65,Product 65 - Version A,UPDATED: Test product 65 in Version A for catalog testing with new features,86.62USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_65_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_65_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_65_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_65_image_3.png?t=1759214780
product_66,Product 66 - Version A,UPDATED: Test product 66 in Version A for catalog testing with new features,87.15USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_66_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_66_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_66_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_66_image_3.png?t=1759214780
product_67,Product 67 - Version A,UPDATED: Test product 67 in Version A for catalog testing with new features,87.67USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_67_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_67_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_67_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_67_image_3.png?t=1759214780
product_68,Product 68 - Version A,UPDATED: Test product 68 in Version A for catalog testing with new features,88.20USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_68_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_68_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_68_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_68_image_3.png?t=1759214780
product_69,Product 69 - Version A,UPDATED: Test product 69 in Version A for catalog testing with new features,88.73USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_69_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_69_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_69_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_69_image_3.png?t=1759214780
product_70,Product 70 - Version A,UPDATED: Test product 70 in Version A for catalog testing with new features,89.25USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_70_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_70_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_70_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_70_image_3.png?t=1759214780
product_71,Product 71 - Version A,UPDATED: Test product 71 in Version A for catalog testing with new features,89.78USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_71_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_71_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_71_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_71_image_3.png?t=1759214780
product_72,Product 72 - Version A,UPDATED: Test product 72 in Version A for catalog testing with new features,90.30USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_72_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_72_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_72_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_72_image_3.png?t=1759214780
product_73,Product 73 - Version A,UPDATED: Test product 73 in Version A for catalog testing with new features,90.83USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_73_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_73_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_73_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_73_image_3.png?t=1759214780
product_74,Product 74 - Version A,UPDATED: Test product 74 in Version A for catalog testing with new features,91.35USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_74_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_74_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_74_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_74_image_3.png?t=1759214780
product_75,Product 75 - Version A,UPDATED: Test product 75 in Version A for catalog testing with new features,91.88USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_75_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_75_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_75_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_75_image_3.png?t=1759214780
product_76,Product 76 - Version A,UPDATED: Test product 76 in Version A for catalog testing with new features,92.40USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_76_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_76_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_76_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_76_image_3.png?t=1759214780
product_77,Product 77 - Version A,UPDATED: Test product 77 in Version A for catalog testing with new features,92.92USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_77_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_77_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_77_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_77_image_3.png?t=1759214780
product_78,Product 78 - Version A,UPDATED: Test product 78 in Version A for catalog testing with new features,93.45USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_78_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_78_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_78_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_78_image_3.png?t=1759214780
product_79,Product 79 - Version A,UPDATED: Test product 79 in Version A for catalog testing with new features,93.98USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_79_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_79_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_79_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_79_image_3.png?t=1759214780
product_80,Product 80 - Version A,UPDATED: Test product 80 in Version A for catalog testing with new features,94.50USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_80_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_80_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_80_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_80_image_3.png?t=1759214780
product_81,Product 81 - Version A,UPDATED: Test product 81 in Version A for catalog testing with new features,95.03USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_81_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_81_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_81_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_81_image_3.png?t=1759214780
product_82,Product 82 - Version A,UPDATED: Test product 82 in Version A for catalog testing with new features,95.55USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_82_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_82_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_82_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_82_image_3.png?t=1759214780
product_83,Product 83 - Version A,UPDATED: Test product 83 in Version A for catalog testing with new features,96.08USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_83_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_83_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_83_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_83_image_3.png?t=1759214780
product_84,Product 84 - Version A,UPDATED: Test product 84 in Version A for catalog testing with new features,96.60USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_84_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_84_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_84_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_84_image_3.png?t=1759214780
product_85,Product 85 - Version A,UPDATED: Test product 85 in Version A for catalog testing with new features,97.12USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_85_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_85_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_85_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_85_image_3.png?t=1759214780
product_86,Product 86 - Version A,UPDATED: Test product 86 in Version A for catalog testing with new features,97.65USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_86_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_86_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_86_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_86_image_3.png?t=1759214780
product_87,Product 87 - Version A,UPDATED: Test product 87 in Version A for catalog testing with new features,98.17USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_87_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_87_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_87_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_87_image_3.png?t=1759214780
product_88,Product 88 - Version A,UPDATED: Test product 88 in Version A for catalog testing with new features,98.70USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_88_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_88_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_88_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_88_image_3.png?t=1759214780
product_89,Product 89 - Version A,UPDATED: Test product 89 in Version A for catalog testing with new features,99.23USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_89_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_89_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_89_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_89_image_3.png?t=1759214780
product_90,Product 90 - Version A,UPDATED: Test product 90 in Version A for catalog testing with new features,99.75USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_90_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_90_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_90_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_90_image_3.png?t=1759214780
product_91,Product 91 - Version A,UPDATED: Test product 91 in Version A for catalog testing with new features,100.28USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_91_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_91_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_91_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_91_image_3.png?t=1759214780
product_92,Product 92 - Version A,UPDATED: Test product 92 in Version A for catalog testing with new features,100.80USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_92_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_92_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_92_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_92_image_3.png?t=1759214780
product_93,Product 93 - Version A,UPDATED: Test product 93 in Version A for catalog testing with new features,101.33USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_93_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_93_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_93_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_93_image_3.png?t=1759214780
product_94,Product 94 - Version A,UPDATED: Test product 94 in Version A for catalog testing with new features,101.85USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_94_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_94_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_94_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_94_image_3.png?t=1759214780
product_95,Product 95 - Version A,UPDATED: Test product 95 in Version A for catalog testing with new features,102.38USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_95_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_95_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_95_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_95_image_3.png?t=1759214780
product_96,Product 96 - Version A,UPDATED: Test product 96 in Version A for catalog testing with new features,102.90USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_96_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_96_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_96_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_96_image_3.png?t=1759214780
product_97,Product 97 - Version A,UPDATED: Test product 97 in Version A for catalog testing with new features,103.43USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_97_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_97_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_97_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_97_image_3.png?t=1759214780
product_98,Product 98 - Version A,UPDATED: Test product 98 in Version A for catalog testing with new features,103.95USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_98_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_98_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_98_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_98_image_3.png?t=1759214780
product_99,Product 99 - Version A,UPDATED: Test product 99 in Version A for catalog testing with new features,104.48USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_99_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_99_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_99_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_99_image_3.png?t=1759214780
product_100,Product 100 - Version A,UPDATED: Test product 100 in Version A for catalog testing with new features,105.00USD,https://alanho.github.io/meta_product_data_version_feed_sample/output/html/product_100_version_a.html,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_100_image_1.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_100_image_2.png?t=1759214780,https://alanho.github.io/meta_product_data_version_feed_sample/output/images/version_a/product_100_image_3.png?t=1759214780
